Date,Open,High,Low,Close,Adj Close,Volume
2017-04-27,159200.000000,160000.000000,157000.000000,158200.000000,156968.500000,845670
2017-04-28,158200.000000,160600.000000,158200.000000,160000.000000,158754.500000,562865
2017-05-02,160000.000000,161400.000000,158000.000000,160200.000000,158952.937500,543710
2017-05-04,161200.000000,164600.000000,160600.000000,164600.000000,163318.671875,440910
2017-05-08,164600.000000,169000.000000,163000.000000,169000.000000,167684.421875,669455
2017-05-10,171800.000000,175600.000000,164600.000000,164800.000000,163517.125000,705380
2017-05-11,168200.000000,173200.000000,167400.000000,173200.000000,171851.734375,874490
2017-05-12,172800.000000,173000.000000,168400.000000,169600.000000,168279.750000,382985
2017-05-15,170600.000000,170800.000000,166800.000000,167800.000000,166493.765625,237630
2017-05-16,167800.000000,170000.000000,166000.000000,167800.000000,166493.765625,274785
2017-05-17,167000.000000,167600.000000,165800.000000,166400.000000,165104.656250,366720
2017-05-18,165800.000000,166400.000000,163400.000000,164800.000000,163517.125000,294995
2017-05-19,164400.000000,166600.000000,164400.000000,166400.000000,165104.656250,625785
2017-05-22,169600.000000,169600.000000,166800.000000,169400.000000,168081.328125,350695
2017-05-23,169200.000000,170000.000000,167600.000000,168400.000000,167089.093750,372980
2017-05-24,170000.000000,171000.000000,168400.000000,170400.000000,169073.531250,458045
2017-05-25,171000.000000,171600.000000,169600.000000,170400.000000,169073.531250,334035
2017-05-26,172000.000000,172600.000000,170800.000000,171000.000000,169668.875000,308290
2017-05-29,172000.000000,172800.000000,170400.000000,171200.000000,169867.296875,227025
2017-05-30,171200.000000,171800.000000,169000.000000,170400.000000,169073.531250,335805
2017-05-31,169800.000000,172800.000000,168600.000000,169000.000000,167684.421875,477640
2017-06-01,170000.000000,172000.000000,168400.000000,168400.000000,167089.093750,275535
2017-06-02,168600.000000,172800.000000,168600.000000,172800.000000,171454.843750,343200
2017-06-05,170800.000000,177400.000000,170800.000000,175200.000000,173836.187500,521740
2017-06-07,175200.000000,177600.000000,174200.000000,175200.000000,173836.187500,420540
2017-06-08,177000.000000,178600.000000,175400.000000,178000.000000,176614.375000,525280
2017-06-09,179000.000000,195000.000000,178800.000000,192000.000000,190505.375000,917310
2017-06-12,185200.000000,186600.000000,179000.000000,179000.000000,177606.593750,991915
2017-06-13,179000.000000,183800.000000,178200.000000,179000.000000,177606.593750,563110
2017-06-14,179600.000000,182800.000000,175000.000000,176600.000000,175225.265625,665990
2017-06-15,176000.000000,179200.000000,175800.000000,177000.000000,175622.156250,384370
2017-06-16,177800.000000,178400.000000,174600.000000,178400.000000,177011.265625,483825
2017-06-19,177400.000000,179600.000000,175200.000000,175600.000000,174233.046875,317660
2017-06-20,178400.000000,178600.000000,172800.000000,173200.000000,171851.734375,419665
2017-06-21,171400.000000,176200.000000,166400.000000,176000.000000,174629.937500,488765
2017-06-22,175600.000000,177600.000000,174200.000000,176000.000000,174629.937500,296625
2017-06-23,176800.000000,179200.000000,175000.000000,177400.000000,176019.031250,308105
2017-06-26,178200.000000,180600.000000,176200.000000,177600.000000,176217.500000,294740
2017-06-27,178000.000000,180400.000000,173200.000000,173800.000000,172447.062500,3431730
2017-06-28,171600.000000,173000.000000,170200.000000,172200.000000,170859.515625,506555
2017-06-29,172800.000000,173600.000000,170200.000000,170600.000000,169271.984375,360930
2017-06-30,169000.000000,170000.000000,167000.000000,167600.000000,166295.312500,559895
2017-07-03,168800.000000,170000.000000,166600.000000,168800.000000,167485.984375,320725
2017-07-04,168000.000000,169400.000000,167400.000000,168000.000000,166692.218750,224630
